City,Pickup Location,Drop Location,Distance (km),Vehicle Type,Estimated Duration (min),Pickup Latitude,Pickup Longitude,Drop Latitude,Drop Longitude,Pickup Area Type,Drop Area Type,Weather Condition,Temperature Level,Rainfall Intensity,Traffic Level,Road Type,Number of Stops Added,Time Slot,Day Type,Holiday,Busy Day,Trip Date,Fare (Target)
Mumbai,Bandra,Chhatrapati Shivaji Maharaj Intl Airport,7.54,Sedan,23.9,19.0596,72.8295,19.0896,72.8656,Residential,Airport,Clear,Pleasant,,High,Highway,3.0,Evening Rush,Weekday,Yes,Public Holiday,10/23/2025,30
Pune,Savitribai Phule Pune University (nearby),Shivajinagar Bus Stand,5.54,Mini,15.5,18.5521,73.8189,18.5312,73.8494,College,Bus Stand,Rain,Cold,Moderate,Moderate,City Road,0.0,Night,Weekend,No,Normal,10/4/2025,1223
Bangalore,MG Road Metro Station,Koramangala 1st Block,8.2,Auto,21.9,12.9757,77.608,12.928,77.622,Metro Station,Residential,Rain,Cold,Light,Moderate,Expressway,1.0,Evening Rush,Weekend,No,Normal,1/18/2025,30
Hyderabad,Jubilee Hills (nearby),Kukatpally,7.19,Auto,16.2,17.428,78.4169,17.4849,78.4138,Residential,Residential,Clear,Hot,,Moderate,City Road,2.0,Late Night,Weekend,Yes,Normal,2/2/2025,30
Delhi,Rajiv Chowk Metro Station (nearby),Connaught Place,1.8,Sedan,4.1,28.6394,77.2109,28.6315,77.2167,Metro Station,Commercial,Clear,Warm,,Low,City Road,3.0,Late Night,Weekday,No,Normal,4/2/2025,30
Mumbai,Lower Parel,Infiniti Mall Malad,23.99,Auto,67.8,19.0,72.83,19.1759,72.8397,Commercial,Mall,Clear,Warm,,High,Highway,0.0,Morning Rush,Weekday,No,Normal,2/10/2025,276
Chennai,Adyar (nearby),Express Avenue Mall,9.15,Bike,20.0,12.9972,80.2453,13.0594,80.2599,Residential,Mall,Clear,Warm,,Low,Highway,0.0,Morning Rush,Weekday,No,Normal,12/23/2025,30
Hyderabad,Apollo Hospital Jubilee Hills,MGBS Bus Station (nearby),15.69,SUV,34.6,17.4272,78.4076,17.37,78.4989,Hospital,Bus Stand,Cloudy,Warm,,Low,City Road,6.0,Evening Rush,Weekday,Yes,Normal,8/29/2025,30
Chennai,Express Avenue Mall,Anna University,7.47,Auto,18.1,13.0594,80.2599,13.0108,80.2353,Mall,College,Cloudy,Pleasant,,High,Highway,0.0,Evening Rush,Weekday,No,Normal,4/16/2025,709
Pune -> Mumbai,Aundh,Colaba,136.58,Mini,181.0,18.559,73.8077,18.9067,72.8147,Residential,Commercial,Clear,Pleasant,,Low,Highway,1.0,Late Night,Weekend,Yes,Normal,9/27/2025,1368
Delhi,AIIMS Delhi,Karol Bagh,12.26,SUV,28.1,28.5672,77.21,28.6519,77.1909,Hospital,Residential,Clear,Hot,,Low,City Road,1.0,Late Night,Weekday,No,Normal,8/22/2025,168
Mumbai,Powai Tech Park,Virar,49.23,Bike,161.5,19.1176,72.906,19.455,72.8112,IT Park,Residential,Clear,Warm,,Severe,Highway,5.0,Midday,Weekday,Yes,Festival,8/28/2025,1376
Bangalore,Electronic City (nearby),Whitefield IT Park,18.0,Premium,37.9,12.8593,77.6646,12.9698,77.75,IT Park,IT Park,Cloudy,Cold,,Low,Highway,2.0,Evening Rush,Weekday,Yes,Normal,11/28/2025,744
Bangalore,Jayanagar (nearby),Narayana Health City,24.55,Premium,87.1,12.9392,77.5819,12.8107,77.6858,Residential,Hospital,Fog,Cold,,High,Highway,1.0,Midday,Weekday,Yes,Festival,6/13/2025,2244
Pune,Pune Airport (Lohegaon),Vanaz Metro Station,17.34,Premium,47.6,18.5793,73.9089,18.5023,73.8074,Airport,Metro Station,Fog,Pleasant,,Moderate,Expressway,0.0,Midday,Weekend,No,Normal,12/21/2025,340
Delhi,DLF Mall of India Noida,Select Citywalk Mall Saket,15.73,Mini,44.9,28.5679,77.326,28.5285,77.219,Mall,Mall,Heavy Rain,Cold,Moderate,High,City Road,0.0,Late Night,Weekend,No,Normal,6/1/2025,2781
Bangalore,Silk Board Junction,Koramangala 1st Block,1.43,Bike,2.8,12.9172,77.6228,12.928,77.622,Commercial,Residential,Cloudy,Warm,,Low,City Road,0.0,Evening Rush,Weekday,No,Normal,7/22/2025,30
Delhi,Indira Gandhi International Airport,AIIMS Delhi,14.17,Comfort,34.0,28.5562,77.1,28.5672,77.21,Airport,Hospital,Clear,Pleasant,,Low,City Road,1.0,Midday,Weekday,No,Normal,6/17/2025,34
Bangalore,Electronic City (nearby),Manipal Hospital Old Airport Road,13.35,Auto,34.8,12.8593,77.6646,12.9583,77.6408,IT Park,Hospital,Heavy Rain,Cold,Moderate,Moderate,Expressway,5.0,Late Night,Weekday,No,Major Event,12/23/2025,2549
Hyderabad,Gachibowli IT Park,Secunderabad Railway Station,17.05,SUV,31.6,17.4401,78.3489,17.4344,78.5017,IT Park,Railway Station,Clear,Cold,,Moderate,Expressway,6.0,Night,Weekday,Yes,Public Holiday,7/2/2025,192
Delhi,Rajiv Chowk Metro Station,Dwarka,19.63,Auto,16.8,28.6328,77.2197,28.5921,77.046,Metro Station,Residential,Heavy Rain,Cold,Moderate,Low,Expressway,0.0,Late Night,Weekday,No,Normal,2/28/2025,1858
Delhi,AIIMS Delhi,Kashmere Gate ISBT,12.75,Premium,25.2,28.5672,77.21,28.6675,77.2273,Hospital,Bus Stand,Rain,Pleasant,Heavy,Low,Expressway,4.0,Midday,Weekday,Yes,Public Holiday,10/21/2025,95
Pune,Phoenix Marketcity Mall,Aundh,14.99,XL,54.5,18.561,73.9169,18.559,73.8077,Mall,Residential,Heavy Rain,Cold,Moderate,,City Road,0.0,Evening,Weekday,No,Normal,12/25/2025,2967
Chennai,T Nagar,Koyambedu (CMBT) Bus Stand (nearby),7.02,Auto,13.0,13.0418,80.2341,13.0764,80.1995,Commercial,Bus Stand,Rain,Cold,Light,Moderate,Highway,0.0,Morning Rush,Weekday,No,Normal,11/18/2025,30
Pune,Pune Airport (Lohegaon),Kothrud (nearby),19.22,Mini,34.2,18.5793,73.9089,18.5008,73.8169,Airport,Residential,Clear,Pleasant,,Low,Highway,1.0,Late Night,Weekend,Yes,Normal,11/16/2025,30
Bangalore,Electronic City,Tumkur City Centre,96.7,Sedan,88.9,12.8452,77.6602,13.3379,77.1173,IT Park,Residential,Clear,Pleasant,,Low,Expressway,1.0,Late Night,Weekday,Yes,Normal,2/19/2025,1147
Bangalore,Jayanagar,Byappanahalli Metro Station,11.13,Bike,19.0,12.925,77.5938,12.9915,77.6376,Residential,Metro Station,Clear,Warm,,Moderate,Highway,1.0,Morning Rush,Weekday,No,Normal,3/7/2025,30
Pune,Hinjewadi IT Park Phase 2,Savitribai Phule Pune University (nearby),11.59,Bike,25.7,18.585,73.7307,18.5521,73.8189,IT Park,College,Clear,Hot,,Moderate,Highway,0.0,Midday,Weekday,Yes,Normal,5/8/2025,30
Pune,Savitribai Phule Pune University (nearby),Wakad,10.2,Mini,27.7,18.5521,73.8189,18.598,73.7629,College,Residential,Cloudy,Pleasant,,Moderate,City Road,1.0,Late Night,Weekday,No,Normal,6/24/2025,30
Chennai,Apollo Hospital Greams Road,Chennai International Airport (nearby),14.24,SUV,26.9,13.0604,80.2496,12.9908,80.1721,Hospital,Airport,Cloudy,Pleasant,,Low,Expressway,1.0,Night,Weekday,Yes,Normal,10/9/2025,39
Chennai,Vellore City Centre,Adyar (nearby),170.65,Auto,465.4,12.9165,79.1325,12.9972,80.2453,Residential,Residential,Clear,Hot,,Low,City Road,0.0,Night,Weekday,Yes,Normal,10/8/2025,1891
Mumbai,Lilavati Hospital Bandra (nearby),Andheri Metro Station (nearby),9.16,Sedan,22.5,19.0498,72.8235,19.1056,72.8366,Hospital,Metro Station,Clear,Pleasant,,Moderate,City Road,4.0,Night,Weekend,Yes,Public Holiday,1/19/2025,30
Mumbai,Chhatrapati Shivaji Maharaj Terminus,St. Xavier's College (nearby),1.0,SUV,2.0,18.9398,72.8355,18.934,72.8319,Railway Station,College,Rain,Pleasant,Heavy,Low,City Road,1.0,Midday,Weekday,Yes,Normal,3/28/2025,30
Chennai,Chennai Central Railway Station,Vellore City Centre,147.18,Sedan,218.3,13.0827,80.2707,12.9165,79.1325,Railway Station,Residential,Cloudy,Warm,,High,Expressway,0.0,Morning Rush,Weekday,No,Normal,7/29/2025,4465
Bangalore,Indiranagar,Narayana Health City,21.7,Mini,60.3,12.9719,77.6412,12.8107,77.6858,Residential,Hospital,Heavy Rain,Cold,Heavy,Moderate,City Road,1.0,,Weekday,Yes,Normal,10/3/2025,1032
Chennai,AG-DMS Metro Station (nearby),OMR IT Corridor Sholinganallur,24.72,XL,135.1,13.0569,80.2458,12.901,80.2279,Metro Station,IT Park,Clear,Hot,,Severe,Expressway,0.0,Late Night,Weekend,No,Normal,3/16/2025,2543
Hyderabad,HITEC City,Inorbit Mall HITEC City,2.37,Sedan,4.6,17.4483,78.3915,17.4344,78.3821,IT Park,Mall,Rain,Pleasant,Heavy,Low,Highway,0.0,Evening Rush,Weekend,Yes,Normal,2/22/2025,116
Mumbai,Andheri Metro Station,Chhatrapati Shivaji Maharaj Intl Airport,5.13,Sedan,15.5,19.1197,72.8468,19.0896,72.8656,Metro Station,Airport,Clear,Hot,,Low,City Road,1.0,Morning,Weekday,No,Normal,10/29/2025,887
Mumbai,Virar,Dadar Railway Station,58.21,Auto,154.0,19.455,72.8112,19.0186,72.844,Residential,Railway Station,Clear,Pleasant,,High,City Road,0.0,Late Night,Weekday,No,Normal,11/24/2025,899
Bangalore,Tumkur City Centre,Indiranagar,73.5,XL,88.8,13.3379,77.1173,12.9719,77.6412,Residential,Residential,Cloudy,Warm,,Moderate,Expressway,2.0,Morning Rush,Weekend,Yes,Normal,10/25/2025,1672
Bangalore,Byappanahalli Metro Station,Manyata Tech Park,7.35,Premium,51.4,12.9915,77.6376,13.045,77.62,Metro Station,IT Park,Cloudy,Warm,,Severe,City Road,3.0,Night,Weekday,No,Normal,8/14/2025,2010
Chennai,Anna Nagar,T Nagar,8.34,Sedan,15.0,13.085,80.2101,13.0418,80.2341,Residential,Commercial,Clear,Pleasant,,Low,Rural Road,1.0,Late Night,Weekday,No,Normal,1/31/2025,30
Bangalore,,Indiranagar,5.46,Auto,13.8,12.9757,77.6079,12.9719,77.6412,Commercial,Residential,Rain,Cold,Light,Moderate,Highway,1.0,Midday,Weekday,No,Normal,4/21/2025,30
Chennai,Apollo Hospital Greams Road,Express Avenue Mall,2.02,XL,4.2,13.0604,80.2496,13.0594,80.2599,Hospital,Mall,Cloudy,Pleasant,,Low,City Road,2.0,Night,Weekday,No,Major Event,1/6/2025,385
Bangalore,Orion Mall,HSR Layout,18.38,Black,27.0,13.0108,77.5551,12.9116,77.6474,Mall,Residential,Rain,Cold,Moderate,Moderate,Highway,0.0,Late Night,Weekend,Yes,Normal,7/20/2025,1879
Delhi,Kashmere Gate ISBT,Rajiv Chowk Metro Station,5.16,Auto,10.9,28.6675,77.2273,28.6328,77.2197,Bus Stand,Metro Station,Clear,Warm,,Low,City Road,1.0,Midday,Weekday,Yes,Public Holiday,12/24/2025,30
Pune,Vanaz Metro Station,Aundh (nearby),7.64,Sedan,24.5,18.5023,73.8074,18.5589,73.8061,Metro Station,Residential,Clear,Pleasant,,Moderate,City Road,0.0,Night,Weekday,No,Normal,2/13/2025,30
Mumbai,Colaba,Thane (nearby),47.96,Mini,93.6,18.9067,72.8147,19.214,72.966,Commercial,Residential,Clear,Pleasant,,Low,City Road,1.0,Late Night,Weekday,No,Normal,5/26/2025,30
Delhi,Karol Bagh (nearby),Saket (nearby),16.32,Sedan,39.2,28.6385,77.2021,28.5189,77.1967,Residential,Residential,Clear,Warm,,Low,Highway,1.0,Evening Rush,Weekday,Yes,Festival,10/8/2025,30
Mumbai,Phoenix Marketcity Kurla (nearby),Vashi Navi Mumbai,17.49,Sedan,50.7,19.0753,72.8758,19.0771,73.0053,Mall,Residential,Rain,Pleasant,Light,High,City Road,0.0,Night,Weekday,Yes,Normal,5/1/2025,393
Pune,Seasons Mall Magarpatta,Wakad,28.19,Go,64.4,18.5155,73.9294,18.598,73.7629,Mall,Residential,Clear,Pleasant,,Low,Expressway,2.0,Midday,Weekday,Yes,Normal,5/21/2025,30
Pune,Vanaz Metro Station,Pune Railway Station,9.21,Go,18.0,18.5023,73.8074,18.5285,73.8744,Metro Station,Railway Station,Clear,Hot,,High,Highway,0.0,Morning,Weekday,No,Normal,12/15/2025,864
Delhi,Kashmere Gate ISBT (nearby),Karol Bagh (nearby),5.48,Mini,13.0,28.6699,77.2166,28.6385,77.2021,Bus Stand,Residential,Clear,Warm,,Low,City Road,1.0,Evening Rush,Weekend,No,Major Event,2/8/2025,30
Chennai,Pondicherry City Centre,Tidel Park (nearby),177.18,XL,745.0,11.9416,79.8083,13.002,80.2548,Residential,IT Park,Fog,Cold,,Severe,City Road,0.0,Evening Rush,Weekday,Yes,Normal,8/13/2025,10882
Bangalore,,Byappanahalli Metro Station,4.67,Sedan,23.2,12.9583,77.6408,12.9915,77.6376,Hospital,Metro Station,Cloudy,Warm,,Severe,City Road,0.0,Late Night,Weekday,No,Normal,9/9/2025,1538
Bangalore,Manipal Hospital Old Airport Road,Whitefield IT Park,17.81,Sedan,56.3,12.9583,77.6408,12.9698,77.75,Hospital,IT Park,Rain,Warm,Moderate,Moderate,City Road,1.0,Midday,Weekday,No,Normal,2/13/2025,1171
Bangalore,HSR Layout,Byappanahalli Metro Station,11.5,Mini,27.8,12.9116,77.6474,12.9915,77.6376,Residential,Metro Station,Clear,Pleasant,,Low,City Road,5.0,Late Night,Weekday,No,Normal,1/27/2025,30
Bangalore,Indiranagar,Electronic City,19.96,Auto,117.9,12.9719,77.6412,12.8452,77.6602,Residential,IT Park,Clear,Pleasant,,Severe,City Road,0.0,Evening Rush,Weekday,No,Normal,4/11/2025,1333
Bangalore,Marathahalli (nearby),Koramangala (nearby),14.5,Sedan,60.8,12.9624,77.7007,12.9382,77.6054,Commercial,Residential,Clear,Hot,,High,City Road,0.0,Morning Rush,Weekday,Yes,Festival,12/9/2025,762
Delhi,Max Hospital Saket,JNU,7.55,Mini,25.5,28.5273,77.215,28.5383,77.1641,Hospital,College,Clear,Cold,,Low,City Road,4.0,Late Night,Weekday,Yes,Public Holiday,2/14/2025,30
Mumbai,Lilavati Hospital Bandra (nearby),Thane,30.81,Sedan,96.4,19.0498,72.8235,19.2183,72.9781,,Residential,Clear,Hot,,High,Highway,0.0,Evening Rush,Weekday,No,Normal,1/27/2025,1441
Mumbai,Virar,Andheri Metro Station,45.06,Auto,97.7,19.455,72.8112,19.1197,72.8468,Residential,Metro Station,Clear,Warm,,Low,Expressway,1.0,Midday,Weekday,No,Normal,6/5/2025,30
Hyderabad,Gachibowli IT Park (nearby),Banjara Hills,15.27,Mini,34.8,17.4298,78.3343,17.4156,78.4347,IT Park,Residential,Clear,Pleasant,,Low,Highway,0.0,Evening Rush,Weekday,No,Major Event,8/15/2025,30
Delhi,Saket,Rajiv Chowk Metro Station,15.05,Bike,24.5,28.5245,77.2066,28.6328,77.2197,Residential,Metro Station,Rain,Pleasant,Light,Moderate,Highway,1.0,Evening Rush,Weekend,Yes,Festival,2/2/2025,30
Hyderabad,Ameerpet Metro Station,Ameerpet,1.0,Auto,12.2,17.4374,78.4487,17.4374,78.4487,Metro Station,Commercial,Clear,Pleasant,,Moderate,City Road,6.0,Night,Weekday,No,Normal,12/8/2025,75
Mumbai,Ghatkopar Metro Station,St. Xavier's College (nearby),24.98,SUV,62.7,19.0857,72.9086,18.934,72.8319,Metro Station,College,Storm,Warm,Moderate,Moderate,Highway,2.0,Late Night,Weekday,No,Normal,12/29/2025,3692
Mumbai,Bandra,Lower Parel,8.64,Go,19.5,19.0596,72.8295,19.0,72.83,Residential,Commercial,Clear,Hot,,Low,Highway,6.0,Evening,Weekday,No,Normal,8/27/2025,473
Bangalore,Narayana Health City,Malleswaram,28.49,Bike,34.3,12.8107,77.6858,13.0037,77.573,Hospital,Residential,Heavy Rain,Pleasant,Heavy,Moderate,Expressway,0.0,Evening Rush,Weekend,Yes,Normal,1/25/2025,723
Pune,Hadapsar,Shivajinagar Railway Station,11.66,XL,26.0,18.5089,73.926,18.5308,73.8475,Commercial,Railway Station,Cloudy,Very Hot,,Low,City Road,0.0,Midday,Weekday,No,Normal,9/23/2025,30
Pune,Seasons Mall Magarpatta,EON IT Park Kharadi,5.01,Bike,11.2,18.5155,73.9294,18.5515,73.9345,Mall,IT Park,Clear,Warm,,Moderate,Highway,0.0,Evening Rush,Weekend,No,Normal,3/8/2025,30
Bangalore,HSR Layout,MG Road,9.81,Pool,32.4,12.9116,77.6474,12.9757,77.6079,Residential,Commercial,Cloudy,Very Hot,,Low,City Road,0.0,Late Night,Weekday,No,Normal,4/25/2025,415
Pune,Shivajinagar Railway Station,Koregaon Park (nearby),6.73,Mini,20.5,18.5308,73.8475,18.5221,73.8987,Railway Station,Residential,Cloudy,Warm,,High,City Road,4.0,Evening Rush,Weekend,Yes,Major Event,6/29/2025,93
Pune,Savitribai Phule Pune University,Fergusson College,5.22,Bike,15.5,18.5529,73.8256,18.5236,73.838,College,College,Clear,Pleasant,,Moderate,City Road,1.0,Evening Rush,Weekday,No,Normal,7/9/2025,30
Pune,Koregaon Park (nearby),EON IT Park Kharadi,5.69,,16.4,18.5221,73.8987,18.5515,73.9345,Residential,IT Park,Clear,Hot,,Moderate,Highway,0.0,Morning,Weekday,Yes,Normal,6/4/2025,765
Bangalore,HSR Layout (nearby),Koramangala,5.77,Mini,17.6,12.9036,77.6387,12.9352,77.6146,Residential,Residential,Clear,Hot,,High,Expressway,1.0,Morning Rush,Weekday,Yes,Normal,12/22/2025,433
Chennai,AG-DMS Metro Station (nearby),Anna University (nearby),6.62,Bike,15.7,13.0569,80.2458,13.0078,80.2391,Metro Station,College,Cloudy,Cold,,Low,Highway,2.0,Midday,Weekday,Yes,Festival,1/8/2025,127
Mumbai,Juhu,Lower Parel (nearby),15.38,Auto,22.0,19.1075,72.8263,19.0089,72.8337,Residential,Commercial,Clear,Hot,,Low,Highway,1.0,Evening Rush,Weekday,No,Normal,3/24/2025,55
Hyderabad,Banjara Hills,Ameerpet,3.76,Auto,6.9,17.4156,78.4347,17.4374,78.4487,Residential,Commercial,Clear,Hot,,Low,Expressway,1.0,Midday,Weekday,Yes,Festival,12/30/2025,30
Chennai,Chennai Central Railway Station (nearby),Chennai International Airport (nearby),16.43,Mini,39.1,13.0879,80.2578,12.9908,80.1721,Railway Station,Airport,Cloudy,Warm,,Moderate,Highway,1.0,Morning Rush,Weekday,Yes,Normal,4/11/2025,172
Delhi,AIIMS Delhi,Dwarka (nearby),19.82,Mini,57.9,28.5672,77.21,28.5914,77.051,Hospital,Residential,Cloudy,Cold,,High,Expressway,0.0,Evening,Weekday,No,,2/12/2025,1898
Mumbai,Borivali,Vashi Navi Mumbai,28.18,Auto,30.7,19.2307,72.8567,19.0771,73.0053,Residential,Residential,Cloudy,Very Hot,,Moderate,Expressway,0.0,Midday,Weekend,Yes,Public Holiday,3/1/2025,30
Delhi,DLF Mall of India Noida,Saket (nearby),16.97,Sedan,85.4,28.5679,77.326,28.5189,77.1967,Mall,Residential,Clear,Warm,,Severe,City Road,3.0,Morning Rush,Weekend,No,Normal,1/26/2025,1309
Mumbai,Thane (nearby),Malad,14.97,Auto,33.7,19.214,72.966,19.1875,72.8489,Residential,Residential,Cloudy,Warm,,Moderate,Highway,0.0,Evening Rush,Weekend,Yes,Major Event,8/3/2025,30
Bangalore,Manyata Tech Park,RV College of Engineering,23.56,Mini,33.5,13.045,77.62,12.9237,77.4989,IT Park,College,Fog,Hot,,Moderate,Highway,0.0,Evening,Weekend,Yes,Normal,12/13/2025,1470
Delhi,Connaught Place,Indira Gandhi International Airport,20.24,Sedan,55.5,28.6315,77.2167,28.5562,77.1,Commercial,Airport,Clear,Cold,,Low,City Road,1.0,Late Night,Weekday,No,Normal,2/28/2025,30
Chennai,Tidel Park,Koyambedu (CMBT) Bus Stand,14.5,XL,79.9,12.9889,80.2437,13.07,80.1959,IT Park,Bus Stand,Rain,Cold,Light,Severe,Highway,5.0,Midday,Weekday,Yes,Normal,10/17/2025,1156
Hyderabad,Ameerpet,HITEC City,8.4,SUV,18.8,17.4374,78.4487,17.4483,78.3915,Commercial,IT Park,Clear,Warm,,Moderate,City Road,2.0,Late Night,Weekend,No,Normal,3/15/2025,30
Hyderabad,MGBS Bus Station,Rajiv Gandhi Intl Airport (Shamshabad),19.16,Bike,22.5,17.3753,78.4936,17.2403,78.4294,Bus Stand,Airport,Clear,Warm,,Low,Highway,0.0,Midday,Weekday,No,Normal,3/12/2025,30
Mumbai,Andheri Metro Station (nearby),Chhatrapati Shivaji Maharaj Terminus (nearby),23.69,Go,63.6,19.1056,72.8366,18.9296,72.8438,Metro Station,Railway Station,Clear,Warm,,Moderate,Highway,0.0,Morning Rush,Weekday,No,Normal,9/24/2025,204
Mumbai,Vashi Navi Mumbai,Borivali (nearby),32.68,Bike,93.3,19.0771,73.0053,19.2348,72.844,Residential,Residential,Clear,Hot,,High,City Road,0.0,Morning,Weekend,No,Normal,6/8/2025,1153
Bangalore,Indiranagar,Hebbal (nearby),12.97,Auto,36.0,12.9719,77.6412,13.0485,77.5839,Residential,Residential,Heavy Rain,Pleasant,Heavy,Moderate,City Road,0.0,Evening Rush,Weekend,No,Normal,10/4/2025,581
Chennai,Tidel Park (nearby),OMR IT Corridor Sholinganallur,13.94,XL,27.9,13.002,80.2548,12.901,80.2279,IT Park,IT Park,Clear,Warm,,Moderate,Highway,4.0,Late Night,Weekday,No,Major Event,10/14/2025,636
Bangalore,Tumkur City Centre,Koramangala 5th Block,93.17,Auto,214.7,13.3379,77.1173,12.9352,77.6146,Residential,Residential,Cloudy,Warm,,Moderate,City Road,1.0,Late Night,Weekday,Yes,Normal,9/30/2025,668
Pune,Koregaon Park (nearby),Baner,17.5,Go,39.9,18.5221,73.8987,,73.7768,Residential,Residential,Clear,Warm,,Moderate,City Road,0.0,Midday,Weekday,No,Normal,4/30/2025,30
Hyderabad,Secunderabad Railway Station,Inorbit Mall HITEC City (nearby),14.97,Bike,38.1,17.4344,78.5017,17.425,78.3943,Railway Station,Mall,Cloudy,Warm,,Moderate,Expressway,3.0,Late Night,Weekend,Yes,Normal,3/8/2025,30
Delhi,Rajiv Chowk Metro Station,Vasant Kunj,20.64,Sedan,57.1,28.6328,77.2197,28.52,77.159,Metro Station,Residential,Cloudy,Pleasant,,Low,City Road,1.0,Morning Rush,Weekday,No,Normal,6/6/2025,330
Chennai,Koyambedu (CMBT) Bus Stand (nearby),Velachery,14.82,Bike,42.4,13.0764,80.1995,12.9791,80.2211,Bus Stand,Residential,Clear,Hot,,High,Highway,2.0,Midday,Weekday,Yes,Normal,1/1/2025,30
Bangalore,Hebbal,MG Road Metro Station,10.06,Sedan,26.7,13.0358,77.597,12.9757,77.608,Residential,Metro Station,Clear,Pleasant,,Low,City Road,0.0,Night,Weekend,Yes,Normal,4/26/2025,30
Hyderabad,Ameerpet Metro Station,Rajiv Gandhi Intl Airport (Shamshabad) (nearby),29.25,Pool,91.0,17.4374,78.4487,17.2329,78.442,Metro Station,Airport,Storm,Warm,Moderate,Moderate,City Road,0.0,Midday,Weekend,No,Normal,11/1/2025,1032
Hyderabad,Banjara Hills,Osmania University,15.25,Black,43.3,17.4156,78.4347,17.4126,78.5277,Residential,College,Cloudy,Cold,,Low,City Road,2.0,Night,Weekday,No,Normal,4/8/2025,1214
Mumbai -> Pune,Chhatrapati Shivaji Maharaj Terminus,Camp (Pune Camp),173.83,SUV,489.2,18.9398,72.8355,18.5122,73.8804,Railway Station,Commercial,Cloudy,Pleasant,,Moderate,City Road,1.0,Late Night,Weekend,Yes,Normal,9/21/2025,5229
Bangalore,Whitefield IT Park,Electronic City,21.33,Comfort,31.9,12.9698,77.75,12.8452,77.6602,IT Park,IT Park,Cloudy,Hot,,High,Expressway,0.0,Midday,Weekend,Yes,Normal,2/16/2025,588
Hyderabad,HITEC City,Inorbit Mall HITEC City,3.24,Sedan,7.4,17.4483,78.3915,17.4344,78.3821,IT Park,Mall,Clear,Hot,,Low,Expressway,2.0,Late Night,Weekday,No,Normal,6/11/2025,249
Delhi,Rohini (nearby),Vasant Kunj (nearby),39.8,Mini,72.0,28.7601,77.0537,28.5143,77.1618,Residential,Residential,Clear,Warm,,Low,City Road,0.0,Late Night,Weekend,Yes,Normal,10/25/2025,30
Bangalore,Kempegowda Bus Station (Majestic),Phoenix Marketcity Whitefield,18.84,Sedan,43.9,12.9767,77.5713,12.9974,77.6963,Bus Stand,Mall,Heavy Rain,Cold,Moderate,Moderate,Highway,3.0,Evening,Weekend,No,Normal,11/9/2025,3296
Pune,EON IT Park Kharadi,Hadapsar,6.96,Auto,34.9,18.5515,73.9345,18.5089,73.926,IT Park,Commercial,Cloudy,Pleasant,,Severe,City Road,0.0,Midday,Weekend,No,Normal,5/10/2025,640
Mumbai,Lilavati Hospital Bandra (nearby),Chhatrapati Shivaji Maharaj Intl Airport,8.14,Auto,26.3,19.0498,72.8235,19.0896,72.8656,Hospital,Airport,Fog,Pleasant,,High,City Road,1.0,Morning,Weekday,Yes,Normal,8/18/2025,1360
Bangalore,MG Road Metro Station,Manyata Tech Park,10.91,Sedan,26.0,12.9757,77.608,13.045,77.62,Metro Station,IT Park,Cloudy,Cold,,Low,City Road,0.0,Late Night,Weekend,Yes,Normal,1/18/2025,30
Chennai,Apollo Hospital Greams Road,Pondicherry City Centre,154.23,Pool,238.7,13.0604,80.2496,11.9416,79.8083,Hospital,Residential,Rain,Pleasant,Moderate,Low,Highway,2.0,Night,Weekday,No,Normal,1/6/2025,1781
Hyderabad,Warangal City Centre,Banjara Hills,187.44,Mini,173.0,17.9689,79.5941,17.4156,78.4347,Residential,Residential,Clear,Warm,,Low,Expressway,0.0,Late Night,Weekday,Yes,Public Holiday,10/15/2025,2341
Hyderabad,Banjara Hills,Apollo Hospital Jubilee Hills,4.34,SUV,10.2,17.4156,78.4347,17.4272,78.4076,Residential,Hospital,Cloudy,Warm,,Low,City Road,0.0,Morning Rush,Weekday,No,Normal,7/24/2025,30
Mumbai,Lower Parel (nearby),Andheri Metro Station,15.98,Sedan,33.5,19.0089,72.8337,19.1197,72.8468,Commercial,Metro Station,Heavy Rain,Pleasant,Heavy,Low,City Road,0.0,Late Night,Weekend,No,Normal,4/5/2025,447
Mumbai,Kokilaben Hospital Andheri,Thane,23.46,Bike,36.2,19.13,72.83,19.2183,72.9781,,Residential,Cloudy,Pleasant,,Moderate,Highway,0.0,Morning Rush,Weekday,No,Normal,12/5/2025,207
Bangalore,HSR Layout,Phoenix Marketcity Whitefield,12.06,Auto,35.5,12.9116,77.6474,12.9974,77.6963,Residential,Mall,Clear,Hot,,Severe,Highway,0.0,Midday,Weekday,No,Normal,9/10/2025,1063
Chennai,Chennai International Airport,Phoenix Marketcity Chennai,6.15,SUV,14.4,12.9941,80.1709,12.9909,80.2183,Airport,Mall,Heavy Rain,Cold,Moderate,Moderate,Highway,4.0,Late Night,Weekday,Yes,Normal,7/30/2025,2131
